time,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual,time__original_tz,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id
2017-03-04 20:00:00,247.0,593.0,5323.0,2878.0,307.0,1.0,1307.0,5166.0,7092.0,57.0,95.0,597.0,278.0,3967.0,647.0,3792.0,32936.0,32696.0,53.96,54.56,2017-03-04 21:00:00+01:00,282.544,280.95,284.55,1010.8,72.6,2.8,232.0,0.0,0.0,0.0,4.0,800.2
2017-03-04 21:00:00,249.0,584.0,4891.0,2885.0,313.0,1.0,1301.0,3672.0,7093.0,58.0,97.0,552.0,277.0,4105.0,556.0,4324.0,30506.0,30130.0,51.1,50.29,2017-03-04 22:00:00+01:00,282.17199999999997,280.75,284.15,1011.6,73.8,2.4,176.0,0.0,0.0,0.0,4.0,800.2
2017-03-04 22:00:00,249.0,541.0,4874.0,2759.0,312.0,0.0,1260.0,2241.0,7092.0,57.0,94.0,546.0,278.0,4002.0,553.0,4153.0,27962.0,27524.0,49.41,47.32,2017-03-04 23:00:00+01:00,281.566,279.75,283.95,1012.2,73.4,1.4,116.0,0.0,0.0,0.0,4.0,800.2
2017-03-04 23:00:00,237.0,532.0,4184.0,4748.0,283.0,6.0,726.0,1478.0,7004.0,7.0,93.0,653.0,319.0,3241.0,594.0,3189.0,25395.0,25015.0,50.49,45.02,2017-03-05 00:00:00+01:00,280.842,278.75,283.55,1012.6,76.4,1.6,171.4,0.0,0.0,0.0,18.4,780.2
2017-03-05 00:00:00,238.0,500.0,4315.0,4600.0,272.0,304.0,702.0,747.0,7008.0,7.0,94.0,647.0,319.0,3191.0,592.0,3190.0,23824.0,23547.0,43.81,38.32,2017-03-05 01:00:00+01:00,280.63,278.95,282.95,1013.4,80.8,1.4,157.4,0.0,0.0,0.0,22.4,780.4
2017-03-05 01:00:00,240.0,452.0,4200.0,4172.0,273.0,500.0,699.0,377.0,7005.0,7.0,93.0,646.0,308.0,3338.0,576.0,3275.0,22850.0,22649.0,40.73,32.25,2017-03-05 02:00:00+01:00,280.402,278.75,282.55,1013.6,83.2,1.4,207.4,0.0,0.0,0.0,22.4,780.4
2017-03-05 02:00:00,244.0,406.0,4037.0,3837.0,273.0,500.0,711.0,462.0,7006.0,7.0,92.0,646.0,301.0,3398.0,585.0,3380.0,22631.0,22339.0,40.1,25.94,2017-03-05 03:00:00+01:00,280.71999999999997,278.95,282.95,1013.8,80.0,1.6,152.0,0.06,0.0,0.0,32.6,740.6
2017-03-05 03:00:00,244.0,393.0,3937.0,3830.0,275.0,500.0,706.0,486.0,7004.0,7.0,91.0,644.0,302.0,3246.0,600.0,3316.0,22543.0,22247.0,39.6,24.36,2017-03-05 04:00:00+01:00,281.204,279.35,283.55,1014.0,78.6,2.8,230.0,0.06,0.0,0.0,33.0,740.6
2017-03-05 04:00:00,245.0,394.0,3999.0,4118.0,275.0,346.0,705.0,521.0,7010.0,7.0,91.0,594.0,301.0,3006.0,558.0,3068.0,23184.0,22720.0,40.48,21.71,2017-03-05 05:00:00+01:00,281.174,279.15,283.75,1014.0,78.0,2.8,180.0,0.06,0.0,0.0,38.0,741.0
2017-03-05 05:00:00,242.0,466.0,4385.0,4473.0,273.0,0.0,719.0,1181.0,7012.0,8.0,86.0,426.0,299.0,2821.0,415.0,2900.0,25272.0,24762.0,47.53,23.16,2017-03-05 06:00:00+01:00,281.62199999999996,279.55,284.35,1014.4,77.0,3.8,230.0,0.0,0.0,0.0,48.0,802.0
2017-03-05 06:00:00,240.0,555.0,4611.0,4768.0,293.0,0.0,740.0,2698.0,7008.0,13.0,89.0,325.0,300.0,2715.0,410.0,2752.0,27773.0,27435.0,51.37,28.14,2017-03-05 07:00:00+01:00,282.084,279.95,284.95,1015.0,77.8,2.8,134.0,0.0,0.0,0.0,52.0,701.6
2017-03-05 07:00:00,238.0,584.0,4896.0,4820.0,292.0,0.0,849.0,5760.0,7006.0,20.0,92.0,881.0,302.0,2515.0,1030.0,2610.0,30038.0,29946.0,55.0,33.24,2017-03-05 08:00:00+01:00,282.318,279.95,285.75,1015.2,78.2,2.6,132.0,0.12,0.0,0.0,59.0,681.2
2017-03-05 08:00:00,242.0,575.0,4401.0,4821.0,301.0,0.0,856.0,5197.0,6998.0,13.0,90.0,2743.0,305.0,2312.0,2812.0,2351.0,31004.0,30890.0,54.18,37.07,2017-03-05 09:00:00+01:00,282.956,280.75,286.35,1016.4,83.4,3.4,164.0,0.06,0.0,0.0,52.0,741.6
2017-03-05 09:00:00,243.0,560.0,4159.0,4827.0,303.0,0.0,880.0,4231.0,6989.0,8.0,91.0,4323.0,303.0,2362.0,4154.0,2302.0,31458.0,31370.0,52.51,42.79,2017-03-05 10:00:00+01:00,284.8833333333333,281.65,289.9833333333333,1018.0,81.5,2.6666666666666665,171.0,0.049999999999999996,0.0,0.0,58.333333333333336,640.5
2017-03-05 10:00:00,233.0,560.0,4045.0,4802.0,296.0,0.0,864.0,3325.0,6987.0,8.0,92.0,4915.0,292.0,2483.0,4761.0,2404.0,31565.0,31645.0,51.53,45.67,2017-03-05 11:00:00+01:00,284.15999999999997,281.43571428571425,287.0071428571428,1017.4285714285714,74.14285714285714,2.7142857142857144,209.71428571428572,0.17142857142857143,0.0,0.0,58.57142857142857,563.1428571428571
2017-03-05 11:00:00,236.0,563.0,4107.0,4843.0,303.0,0.0,870.0,3001.0,6984.0,8.0,94.0,5213.0,302.0,2695.0,5103.0,2595.0,31852.0,31831.0,51.12,42.93,2017-03-05 12:00:00+01:00,286.748,284.35,289.95,1017.4,70.6,4.2,196.0,0.0,0.0,0.0,56.0,689.2
2017-03-05 12:00:00,236.0,546.0,4046.0,4832.0,303.0,0.0,857.0,2609.0,6983.0,8.0,93.0,5345.0,307.0,2918.0,5339.0,2836.0,31718.0,31721.0,51.04,39.66,2017-03-05 13:00:00+01:00,286.5466666666667,283.9833333333333,289.4833333333333,1017.6666666666666,71.0,4.0,229.66666666666666,0.0,0.0,0.0,53.333333333333336,691.1666666666666
2017-03-05 13:00:00,233.0,546.0,3997.0,4743.0,304.0,0.0,842.0,1950.0,6982.0,8.0,94.0,5341.0,317.0,3119.0,5348.0,3066.0,30665.0,30677.0,50.75,37.52,2017-03-05 14:00:00+01:00,289.2283333333333,286.4833333333333,292.9833333333333,1018.8333333333334,71.16666666666667,4.0,236.0,0.0,0.0,0.0,55.833333333333336,701.3333333333334
2017-03-05 14:00:00,240.0,547.0,3971.0,4723.0,298.0,0.0,846.0,1604.0,6981.0,8.0,96.0,5265.0,325.0,3325.0,5215.0,3210.0,29987.0,30071.0,50.42,34.08,2017-03-05 15:00:00+01:00,288.91999999999996,286.95,291.15,1017.8,67.2,5.2,206.0,0.0,0.0,0.0,53.0,689.2
2017-03-05 15:00:00,239.0,533.0,3899.0,4802.0,296.0,0.0,863.0,1545.0,6978.0,8.0,95.0,4991.0,327.0,3503.0,4956.0,3474.0,29793.0,29832.0,50.75,32.56,2017-03-05 16:00:00+01:00,289.05,287.15,291.35,1017.8,65.2,4.8,212.0,0.0,0.0,0.0,46.0,802.0
2017-03-05 16:00:00,240.0,525.0,3914.0,4883.0,304.0,0.0,839.0,1623.0,6974.0,7.0,96.0,4603.0,316.0,3558.0,4574.0,3566.0,29737.0,29559.0,50.84,36.55,2017-03-05 17:00:00+01:00,288.966,287.15,290.95,1017.8,66.0,4.4,210.0,0.0,0.0,0.0,39.0,801.8
2017-03-05 17:00:00,235.0,549.0,3953.0,4868.0,302.0,0.0,856.0,1821.0,6970.0,7.0,98.0,4069.0,320.0,3638.0,3831.0,3657.0,29454.0,29261.0,51.0,43.29,2017-03-05 18:00:00+01:00,288.782,287.55,290.55,1018.0,68.4,3.2,208.6,0.0,0.0,0.0,42.0,801.8
2017-03-05 18:00:00,235.0,560.0,4147.0,4830.0,301.0,0.0,863.0,2328.0,6971.0,8.0,98.0,2902.0,326.0,3808.0,2798.0,3791.0,29378.0,29317.0,51.23,47.2,2017-03-05 19:00:00+01:00,288.31399999999996,286.95,290.15,1018.6,69.8,3.4,196.0,0.0,0.0,0.0,42.0,801.8
2017-03-05 19:00:00,239.0,566.0,4394.0,4906.0,306.0,0.0,875.0,3481.0,6973.0,8.0,98.0,1443.0,325.0,4165.0,1556.0,4031.0,29884.0,29990.0,52.22,49.14,2017-03-05 20:00:00+01:00,287.428,285.95,289.15,1019.4,77.4,4.8,206.0,0.06,0.0,0.0,35.8,640.6
2017-03-05 20:00:00,241.0,554.0,4363.0,4932.0,310.0,0.0,845.0,4416.0,6975.0,7.0,96.0,847.0,333.0,4671.0,865.0,4459.0,31221.0,31776.0,53.92,48.82,2017-03-05 21:00:00+01:00,287.166,285.95,288.95,1020.2,79.2,3.6,225.2,0.18,0.0,0.0,42.0,741.4
2017-03-05 21:00:00,243.0,555.0,4397.0,4907.0,311.0,0.0,813.0,3069.0,6979.0,7.0,92.0,767.0,331.0,4959.0,603.0,4952.0,29544.0,29932.0,51.53,47.1,2017-03-05 22:00:00+01:00,286.96999999999997,285.75,288.95,1020.4,82.4,2.6,148.0,0.06,0.0,0.0,34.0,740.8
2017-03-05 22:00:00,241.0,547.0,4224.0,4828.0,309.0,0.0,773.0,1409.0,6979.0,7.0,96.0,760.0,320.0,4988.0,577.0,5021.0,27032.0,27290.0,49.75,39.76,2017-03-05 23:00:00+01:00,286.716,285.35,288.75,1020.8,84.2,2.6,126.0,0.06,0.0,0.0,27.0,740.8
2017-03-05 23:00:00,364.0,809.0,6201.0,5738.0,307.0,0.0,974.0,1132.0,4032.0,54.0,109.0,386.0,337.0,4128.0,418.0,4225.0,26806.0,26782.0,50.69,40.73,2017-03-06 00:00:00+01:00,286.358,284.95,288.35,1020.8,88.8,3.0,228.0,0.0,0.0,0.0,30.0,801.2
2017-03-06 00:00:00,364.0,841.0,5635.0,5441.0,303.0,0.0,970.0,1018.0,4020.0,54.0,108.0,268.0,336.0,4000.0,386.0,4027.0,25347.0,25481.0,50.54,39.5,2017-03-06 01:00:00+01:00,286.744,285.15,288.75,1020.4,85.4,2.8,234.0,0.0,0.0,0.0,33.0,780.8
2017-03-06 01:00:00,364.0,829.0,4964.0,5408.0,302.0,0.0,965.0,1115.0,3985.0,52.0,107.0,187.0,336.0,3866.0,295.0,3850.0,24169.0,24225.0,50.12,38.25,2017-03-06 02:00:00+01:00,287.04,285.55,289.15,1020.2,80.8,2.6,206.0,0.06,0.0,0.0,16.6,720.2
2017-03-06 02:00:00,363.0,840.0,4565.0,5293.0,302.0,0.0,967.0,960.0,3898.0,52.0,104.0,141.0,335.0,3842.0,219.0,3742.0,23539.0,23607.0,49.0,35.93,2017-03-06 03:00:00+01:00,287.8257142857143,285.72142857142853,290.72142857142853,1021.7142857142857,86.85714285714286,2.142857142857143,111.42857142857143,0.0,0.0,0.0,61.714285714285715,707.1428571428571
2017-03-06 03:00:00,357.0,852.0,4722.0,5223.0,295.0,0.0,885.0,793.0,3821.0,53.0,104.0,136.0,328.0,3641.0,152.0,3731.0,23115.0,23236.0,47.81,37.26,2017-03-06 04:00:00+01:00,287.4785714285714,285.15,290.72142857142853,1021.1428571428571,87.14285714285714,2.7142857142857144,253.85714285714286,0.0,0.0,0.0,64.57142857142857,707.2857142857143
2017-03-06 04:00:00,362.0,841.0,4674.0,5026.0,282.0,0.0,866.0,702.0,3825.0,53.0,107.0,103.0,321.0,3571.0,89.0,3486.0,22863.0,22950.0,47.36,38.24,2017-03-06 05:00:00+01:00,287.40166666666664,285.65,289.65,1020.3333333333334,82.83333333333333,2.5,276.6666666666667,0.0,0.0,0.0,57.833333333333336,775.0
2017-03-06 05:00:00,363.0,752.0,5413.0,4621.0,281.0,257.0,868.0,713.0,3834.0,53.0,108.0,61.0,319.0,3395.0,66.0,3491.0,22672.0,22654.0,45.0,44.8,2017-03-06 06:00:00+01:00,287.085,285.31666666666666,289.4833333333333,1020.1666666666666,84.0,3.6666666666666665,275.0,0.0,0.0,0.0,61.833333333333336,775.0
2017-03-06 06:00:00,362.0,646.0,5697.0,4476.0,283.0,546.0,864.0,796.0,3845.0,53.0,108.0,175.0,319.0,3091.0,295.0,3238.0,22979.0,23121.0,44.24,50.32,2017-03-06 07:00:00+01:00,286.63599999999997,285.15,288.75,1019.8,78.2,3.2,265.0,0.0,0.0,0.0,56.2,789.8
2017-03-06 07:00:00,362.0,660.0,5869.0,4572.0,276.0,284.0,928.0,1047.0,3856.0,53.0,109.0,641.0,312.0,2508.0,1006.0,2702.0,24765.0,24929.0,46.95,53.07,2017-03-06 08:00:00+01:00,286.79200000000003,285.15,289.15,1020.0,80.2,2.8,146.0,0.0,0.0,0.0,60.2,790.0
2017-03-06 08:00:00,357.0,785.0,5234.0,4821.0,278.0,14.0,1009.0,1987.0,3868.0,53.0,104.0,1981.0,316.0,2402.0,2361.0,2284.0,26975.0,27033.0,50.12,55.49,2017-03-06 09:00:00+01:00,287.09399999999994,285.35,289.95,1020.6,82.4,2.8,140.0,0.0,0.0,0.0,45.0,789.4
2017-03-06 09:00:00,369.0,826.0,5274.0,4917.0,282.0,0.0,1030.0,2349.0,3879.0,53.0,105.0,3441.0,331.0,2208.0,3552.0,2297.0,28604.0,28767.0,51.83,54.8,2017-03-06 10:00:00+01:00,288.14,286.35,290.75,1021.2,78.8,4.6,202.0,0.06,0.0,0.0,38.0,728.6
2017-03-06 10:00:00,368.0,850.0,5297.0,4971.0,282.0,0.0,1014.0,2474.0,3890.0,53.0,108.0,4092.0,333.0,2055.0,4063.0,2109.0,29212.0,29360.0,51.83,55.08,2017-03-06 11:00:00+01:00,289.51,287.95,291.75,1021.8,74.0,4.6,212.2,0.0,0.0,0.0,27.0,801.2
2017-03-06 11:00:00,351.0,858.0,5334.0,4994.0,281.0,0.0,1016.0,2394.0,3899.0,53.0,110.0,4549.0,327.0,2036.0,4349.0,2115.0,29442.0,29680.0,52.93,55.35,2017-03-06 12:00:00+01:00,290.68199999999996,289.15,292.55,1021.8,66.8,6.0,221.8,0.0,0.0,0.0,23.0,801.0
2017-03-06 12:00:00,352.0,857.0,5437.0,5021.0,276.0,0.0,1022.0,2169.0,3907.0,53.0,109.0,4642.0,329.0,2224.0,4500.0,2152.0,29619.0,29961.0,54.0,55.53,2017-03-06 13:00:00+01:00,292.226,290.55,294.15,1021.8,58.4,6.4,286.0,0.0,0.0,0.0,27.0,801.2
2017-03-06 13:00:00,361.0,823.0,4969.0,4947.0,260.0,0.0,967.0,1743.0,3917.0,53.0,110.0,4611.0,335.0,2952.0,4550.0,2740.0,29032.0,29133.0,53.0,54.92,2017-03-06 14:00:00+01:00,292.914,291.75,294.55,1022.0,54.4,6.6,296.0,0.0,0.0,0.0,31.0,801.4
2017-03-06 14:00:00,365.0,794.0,4890.0,4792.0,260.0,0.0,907.0,1046.0,3927.0,53.0,109.0,4497.0,339.0,3827.0,4522.0,3590.0,27899.0,27708.0,50.57,52.57,2017-03-06 15:00:00+01:00,293.246,291.75,294.75,1021.6,51.2,5.4,228.0,0.0,0.0,0.0,31.0,801.4
2017-03-06 15:00:00,379.0,805.0,5047.0,4584.0,261.0,0.0,890.0,789.0,3934.0,52.0,106.0,4265.0,336.0,4332.0,4345.0,4251.0,27194.0,26808.0,47.01,52.19,2017-03-06 16:00:00+01:00,293.47999999999996,292.55,294.35,1021.6,49.8,5.0,236.0,0.0,0.0,0.0,31.0,801.4
2017-03-06 16:00:00,378.0,746.0,4555.0,4241.0,260.0,167.0,887.0,675.0,3941.0,53.0,105.0,3956.0,338.0,4850.0,4000.0,4764.0,27098.0,26605.0,44.5,55.34,2017-03-06 17:00:00+01:00,293.392,292.55,294.15,1021.8,45.8,5.6,290.0,0.0,0.0,0.0,31.0,801.4
2017-03-06 17:00:00,376.0,664.0,4669.0,4191.0,260.0,179.0,886.0,765.0,3951.0,52.0,107.0,3535.0,329.0,5216.0,3385.0,5104.0,27047.0,26678.0,44.19,59.47,2017-03-06 18:00:00+01:00,293.022,292.15,293.75,1022.2,45.4,4.8,238.0,0.0,0.0,0.0,31.0,801.4
2017-03-06 18:00:00,378.0,627.0,5000.0,4215.0,260.0,179.0,898.0,936.0,4017.0,52.0,108.0,2550.0,328.0,5733.0,2640.0,5569.0,27042.0,26964.0,44.1,63.95,2017-03-06 19:00:00+01:00,291.82,291.15,292.55,1022.2,48.8,3.0,246.0,0.0,0.0,0.0,31.0,801.4
2017-03-06 19:00:00,378.0,756.0,5384.0,4373.0,260.0,36.0,945.0,1415.0,4147.0,53.0,107.0,1429.0,328.0,5456.0,1671.0,5737.0,27086.0,27488.0,45.9,64.24,2017-03-06 20:00:00+01:00,290.75,289.55,291.95,1023.2,49.6,4.4,242.0,0.0,0.0,0.0,25.6,801.2
2017-03-06 20:00:00,382.0,821.0,5353.0,4567.0,259.0,5.0,969.0,1624.0,4179.0,53.0,106.0,758.0,334.0,5598.0,899.0,5621.0,27717.0,27911.0,49.02,63.34,2017-03-06 21:00:00+01:00,289.17999999999995,288.15,290.55,1023.6,55.6,4.2,234.0,0.0,0.0,0.0,12.0,800.6
2017-03-06 21:00:00,376.0,830.0,5521.0,4534.0,239.0,262.0,915.0,1016.0,4409.0,52.0,108.0,616.0,334.0,5888.0,565.0,5859.0,27702.0,27432.0,48.15,57.68,2017-03-06 22:00:00+01:00,288.238,287.15,289.55,1024.0,58.8,3.8,230.0,0.0,0.0,0.0,4.0,800.2
2017-03-06 22:00:00,378.0,735.0,5260.0,4204.0,239.0,803.0,898.0,892.0,4615.0,53.0,108.0,572.0,338.0,6246.0,541.0,6110.0,26049.0,25886.0,44.4,55.44,2017-03-06 23:00:00+01:00,287.588,286.15,289.35,1024.6,60.6,3.0,230.0,0.0,0.0,0.0,8.0,800.4
2017-03-06 23:00:00,347.0,221.0,5022.0,2719.0,249.0,233.0,698.0,786.0,5990.0,53.0,79.0,798.0,315.0,7338.0,684.0,7373.0,25160.0,25206.0,49.0,55.65,2017-03-07 00:00:00+01:00,286.6,285.15,288.35,1024.6,66.6,3.0,166.0,0.0,0.0,0.0,8.0,800.4
2017-03-07 00:00:00,352.0,237.0,4761.0,2393.0,249.0,588.0,683.0,352.0,5991.0,53.0,82.0,793.0,316.0,7207.0,671.0,7187.0,23602.0,23707.0,41.11,47.54,2017-03-07 01:00:00+01:00,285.96,284.55,287.75,1024.6,67.0,2.6,214.2,0.0,0.0,0.0,4.0,780.2
2017-03-07 01:00:00,353.0,228.0,4396.0,2205.0,248.0,851.0,658.0,381.0,5992.0,53.0,80.0,792.0,321.0,7006.0,662.0,7080.0,22698.0,22755.0,38.83,43.75,2017-03-07 02:00:00+01:00,285.844,284.35,287.75,1024.6,80.8,3.4,186.8,0.0,0.0,0.0,4.0,780.2
2017-03-07 02:00:00,357.0,272.0,4216.0,2129.0,246.0,1021.0,640.0,382.0,5992.0,54.0,83.0,790.0,322.0,6524.0,656.0,6696.0,22333.0,22256.0,38.81,43.95,2017-03-07 03:00:00+01:00,285.162,283.95,286.75,1024.2,81.2,2.2,257.2,0.0,0.0,0.0,8.0,780.2
2017-03-07 03:00:00,352.0,362.0,4265.0,2222.0,245.0,986.0,637.0,395.0,5993.0,55.0,80.0,790.0,320.0,6211.0,654.0,6171.0,22309.0,22322.0,37.53,43.25,2017-03-07 04:00:00+01:00,284.75,283.15,286.75,1024.2,73.2,2.0,178.0,0.0,0.0,0.0,11.2,780.2
2017-03-07 04:00:00,357.0,484.0,4301.0,2334.0,245.0,631.0,624.0,373.0,5994.0,56.0,75.0,786.0,329.0,6037.0,600.0,6007.0,22828.0,22805.0,38.03,43.91,2017-03-07 05:00:00+01:00,284.588,282.75,286.55,1023.8,76.0,2.8,164.0,0.0,0.0,0.0,15.2,780.4
2017-03-07 05:00:00,358.0,563.0,5026.0,2883.0,243.0,533.0,626.0,507.0,5991.0,55.0,79.0,634.0,336.0,5801.0,542.0,5799.0,24861.0,24608.0,40.15,48.38,2017-03-07 06:00:00+01:00,284.06,282.35,286.35,1020.6,68.2,3.0,234.0,0.0,0.0,0.0,12.0,800.6
2017-03-07 06:00:00,360.0,611.0,5978.0,3442.0,261.0,82.0,646.0,758.0,5989.0,55.0,78.0,548.0,328.0,5452.0,629.0,5494.0,27273.0,26837.0,44.03,56.63,2017-03-07 07:00:00+01:00,284.258,282.55,286.35,1023.4,73.4,1.6,146.0,0.0,0.0,0.0,12.0,800.6
2017-03-07 07:00:00,362.0,638.0,6683.0,3815.0,308.0,0.0,669.0,786.0,5988.0,56.0,84.0,1397.0,325.0,4838.0,1502.0,4938.0,29585.0,28863.0,46.0,61.07,2017-03-07 08:00:00+01:00,283.584,281.35,286.15,1024.0,77.2,1.6,120.0,0.0,0.0,0.0,15.0,800.6
2017-03-07 08:00:00,362.0,772.0,7182.0,4306.0,316.0,0.0,719.0,886.0,5984.0,54.0,82.0,3359.0,330.0,4311.0,3241.0,4280.0,31390.0,30697.0,49.1,61.16,2017-03-07 09:00:00+01:00,284.556,282.35,286.95,1024.4,75.2,1.0,106.8,0.0,0.0,0.0,15.0,800.6
2017-03-07 09:00:00,360.0,777.0,7355.0,4602.0,331.0,0.0,765.0,977.0,5980.0,55.0,83.0,4400.0,329.0,4109.0,4340.0,3911.0,32493.0,31828.0,49.3,60.73,2017-03-07 10:00:00+01:00,285.395,283.4833333333333,287.4833333333333,1025.0,75.16666666666667,1.1666666666666667,110.0,0.0,0.0,0.0,25.0,700.1666666666666
2017-03-07 10:00:00,357.0,845.0,7927.0,5069.0,329.0,171.0,812.0,938.0,5976.0,55.0,86.0,4845.0,326.0,3873.0,5018.0,3852.0,33129.0,32508.0,50.1,59.09,2017-03-07 11:00:00+01:00,288.238,286.75,290.15,1024.8,63.2,1.8,184.0,0.06,0.0,0.0,22.0,740.2
2017-03-07 11:00:00,358.0,876.0,7859.0,5468.0,334.0,220.0,817.0,1317.0,5969.0,54.0,96.0,5112.0,324.0,3776.0,5471.0,3755.0,33795.0,33433.0,52.66,57.23,2017-03-07 12:00:00+01:00,289.974,288.75,291.15,1024.8,58.0,2.4,182.0,0.0,0.0,0.0,15.0,800.6
2017-03-07 12:00:00,358.0,877.0,7933.0,5524.0,339.0,81.0,851.0,1469.0,5967.0,54.0,97.0,5242.0,324.0,3658.0,5565.0,3693.0,34097.0,33913.0,53.25,56.18,2017-03-07 13:00:00+01:00,291.078,290.15,292.15,1024.6,53.4,2.4,186.0,0.0,0.0,0.0,19.0,800.8
2017-03-07 13:00:00,362.0,848.0,7540.0,5548.0,330.0,72.0,848.0,1325.0,5971.0,56.0,98.0,5230.0,324.0,3643.0,5532.0,3675.0,33422.0,33221.0,52.66,56.34,2017-03-07 14:00:00+01:00,292.248,291.55,293.15,1023.8,47.0,3.4,218.0,0.0,0.0,0.0,19.0,800.8
2017-03-07 14:00:00,362.0,858.0,7408.0,5440.0,324.0,132.0,821.0,1106.0,5969.0,57.0,100.0,5166.0,322.0,3832.0,5415.0,3776.0,32930.0,32522.0,52.5,55.71,2017-03-07 15:00:00+01:00,292.364,291.95,292.75,1023.2,50.4,5.2,216.0,0.0,0.0,0.0,19.0,800.8
2017-03-07 15:00:00,363.0,830.0,7661.0,5381.0,321.0,270.0,803.0,1007.0,5968.0,57.0,98.0,4975.0,314.0,4051.0,5167.0,3974.0,32883.0,32432.0,52.89,55.61,2017-03-07 16:00:00+01:00,292.436,292.15,292.75,1022.8,50.4,5.0,208.0,0.0,0.0,0.0,19.0,800.8
2017-03-07 16:00:00,366.0,837.0,7793.0,5368.0,316.0,431.0,812.0,1233.0,5971.0,57.0,100.0,4637.0,317.0,4238.0,4820.0,4286.0,32905.0,32528.0,53.81,57.84,2017-03-07 17:00:00+01:00,292.206,291.55,292.75,1022.6,54.2,5.0,186.0,0.0,0.0,0.0,23.0,780.6
2017-03-07 17:00:00,363.0,839.0,7872.0,5399.0,314.0,288.0,777.0,1128.0,5968.0,57.0,101.0,4151.0,309.0,4380.0,4236.0,4492.0,32458.0,32238.0,52.15,63.39,2017-03-07 18:00:00+01:00,291.596,290.75,292.15,1022.8,56.8,4.6,202.0,0.0,0.0,0.0,23.0,801.0
2017-03-07 18:00:00,358.0,872.0,8006.0,5313.0,318.0,81.0,771.0,1011.0,5966.0,56.0,92.0,3454.0,316.0,4629.0,3401.0,4566.0,32255.0,32048.0,50.0,68.97,2017-03-07 19:00:00+01:00,290.31333333333333,289.4833333333333,291.15,1024.0,62.5,3.8333333333333335,198.33333333333334,0.0,0.0,0.0,33.333333333333336,700.5
2017-03-07 19:00:00,359.0,876.0,7934.0,5321.0,331.0,0.0,770.0,934.0,5967.0,58.0,91.0,2410.0,315.0,4997.0,2307.0,4946.0,31922.0,31683.0,50.0,64.23,2017-03-07 20:00:00+01:00,289.846,289.15,290.55,1023.6,62.2,2.4,287.8,0.0,0.0,0.0,15.0,800.6
2017-03-07 20:00:00,361.0,877.0,8318.0,5528.0,346.0,0.0,776.0,1256.0,5968.0,58.0,90.0,1188.0,324.0,5351.0,1211.0,5375.0,31622.0,31481.0,50.39,64.11,2017-03-07 21:00:00+01:00,289.23,288.55,289.95,1024.0,63.8,1.6,136.0,0.0,0.0,0.0,16.6,800.6
2017-03-07 21:00:00,367.0,876.0,8117.0,5504.0,349.0,0.0,739.0,1037.0,5976.0,58.0,86.0,824.0,330.0,5638.0,760.0,5664.0,31148.0,31060.0,49.3,58.61,2017-03-07 22:00:00+01:00,288.59,287.75,289.55,1024.2,66.4,2.8,167.0,0.0,0.0,0.0,16.6,800.6
2017-03-07 22:00:00,368.0,821.0,6911.0,5189.0,339.0,94.0,691.0,480.0,5978.0,57.0,82.0,789.0,331.0,5934.0,702.0,5769.0,28956.0,28976.0,45.0,58.38,2017-03-07 23:00:00+01:00,287.674,286.35,289.15,1024.6,71.6,2.0,182.0,0.0,0.0,0.0,16.6,800.6
2017-03-07 23:00:00,392.0,799.0,6984.0,5528.0,307.0,148.0,543.0,655.0,6869.0,11.0,95.0,691.0,316.0,4015.0,521.0,4043.0,29451.0,29358.0,53.03,52.76,2017-03-08 00:00:00+01:00,287.098,285.75,288.55,1024.8,73.4,2.2,212.0,0.0,0.0,0.0,16.6,800.6
2017-03-08 00:00:00,386.0,772.0,6257.0,5321.0,299.0,212.0,535.0,522.0,6872.0,9.0,93.0,650.0,315.0,3650.0,521.0,3725.0,27492.0,27451.0,49.49,49.37,2017-03-08 01:00:00+01:00,286.396,284.55,288.35,1025.2,74.8,1.6,74.0,0.0,0.0,0.0,16.8,780.2
2017-03-08 01:00:00,390.0,677.0,5887.0,5117.0,299.0,451.0,510.0,454.0,6878.0,9.0,92.0,642.0,318.0,3180.0,514.0,3261.0,26124.0,26115.0,46.53,46.28,2017-03-08 02:00:00+01:00,285.582,283.95,287.35,1025.0,77.2,1.6,151.2,0.0,0.0,0.0,16.8,780.2
2017-03-08 02:00:00,390.0,601.0,5910.0,4847.0,296.0,528.0,514.0,449.0,6884.0,10.0,94.0,617.0,320.0,2811.0,473.0,2812.0,25401.0,25333.0,43.75,46.42,2017-03-08 03:00:00+01:00,285.014,283.55,286.55,1025.0,81.4,1.0,155.6,0.0,0.0,0.0,11.2,780.2
2017-03-08 03:00:00,389.0,549.0,5914.0,4793.0,291.0,623.0,518.0,467.0,6891.0,10.0,91.0,610.0,321.0,2692.0,441.0,2602.0,25040.0,24997.0,43.16,45.79,2017-03-08 04:00:00+01:00,284.986,283.75,286.35,1024.6,81.6,1.8,262.0,0.0,0.0,0.0,11.2,780.2
